Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_Time
1710,Mumbai,2024-06-14,02:16,Fraud,Andheri,28.37601884,76.70576823,5,48,0,1,09:08
1715,Mumbai,2024-08-15,19:19,Harassment,Karol Bagh,27.53767051,73.54249093,6,32,0,1,11:09
1716,Mumbai,2024-06-25,10:24,Fraud,Saket,24.35050009,76.50619777,8,3,0,1,00:25
1717,Mumbai,2024-08-18,11:13,Fraud,Connaught Place,21.47225042,74.03791107,3,28,1,0,07:13
1719,Mumbai,2023-05-28,19:37,Fraud,Dadar,20.81940995,74.42204195,6,57,0,1,13:04
1721,Mumbai,2024-12-21,19:37,Burglary,Juhu,21.51885904,77.50677376,9,12,1,1,19:31
1724,Mumbai,2023-10-19,15:20,Assault,Bandra,25.37571989,76.67523069,,3,1,0,04:33
1725,Mumbai,2024-10-07,11:01,Assault,Juhu,28.6487039,75.84582794,8,4,1,1,05:41
1726,Mumbai,2023-09-09,08:44,Theft,Andheri,28.54522129,72.36366214,6,30,1,1,12:57
1727,Mumbai,2024-11-25,15:55,Fraud,Lajpat Nagar,23.96183679,72.57398152,3,6,1,1,11:38
1729,Mumbai,2023-10-24,17:49,Burglary,Lajpat Nagar,23.69088186,74.74089796,10,30,1,1,06:44
1730,Mumbai,2024-03-15,03:27,Harassment,Colaba,25.66812891,76.95512061,4,8,1,1,16:02
1731,Mumbai,2023-07-12,22:37,Harassment,Juhu,25.13541235,73.87849902,10,18,0,1,09:06
1734,Mumbai,2024-03-06,15:01,Harassment,Bandra,26.11188609,77.02142067,3,6,1,0,02:51
1736,Mumbai,2024-06-02,15:48,Burglary,Dwarka,27.25576379,73.60082269,7,51,0,1,07:12
1741,Mumbai,2024-07-16,22:40,Fraud,Colaba,26.75537974,75.31074038,2,21,0,1,09:05
1742,Mumbai,2024-01-02,03:29,Harassment,Dadar,21.49557568,72.3840005,4,8,0,1,16:41
1743,Mumbai,2024-02-23,12:47,Theft,Lajpat Nagar,27.74815749,72.81736667,8,36,1,1,09:15
1745,Mumbai,2023-07-21,19:30,Harassment,Juhu,25.46317949,75.79189256,1,40,1,0,13:03
1746,Mumbai,2024-06-19,01:20,Fraud,Karol Bagh,22.8890374,75.69473879,4,21,1,1,21:11
1747,Mumbai,2023-09-09,09:35,Harassment,Dwarka,24.30696617,75.30459436,2,51,1,1,21:01
1751,Mumbai,2024-10-01,03:00,Burglary,Connaught Place,23.77066626,73.35876362,4,4,1,1,17:34
1752,Mumbai,2023-08-06,21:08,Burglary,Juhu,21.225005,77.38623136,3,10,1,0,01:46
1753,Mumbai,2023-02-17,18:55,Theft,Colaba,21.35327161,77.87815048,2,26,0,1,05:43
1756,Mumbai,2023-11-08,16:28,Harassment,Connaught Place,27.23809405,75.8564514,9,44,0,1,13:31
1761,Mumbai,2024-01-08,17:41,Fraud,Connaught Place,29.08676624,73.51701722,5,4,1,1,07:54
1766,Mumbai,2023-09-13,05:57,Assault,Saket,19.09696317,74.00667712,2,2,0,1,10:39
1767,Mumbai,2023-12-24,14:18,Fraud,Dadar,26.87740405,74.0492887,2,50,1,0,01:13
1774,Mumbai,2024-08-20,15:31,Theft,Lajpat Nagar,22.74964194,73.2627733,1,38,0,0,03:06
1776,Mumbai,2024-03-04,12:49,Burglary,Lajpat Nagar,22.83573092,77.28208918,5,57,1,1,12:39
1777,Mumbai,2023-04-17,23:51,Assault,Bandra,27.40011736,72.79072001,1,15,1,1,06:36
1779,Mumbai,2023-03-16,05:49,Harassment,Lajpat Nagar,22.86338722,74.96384993,1,10,1,1,06:15
1780,Mumbai,2023-09-17,12:02,Harassment,Dwarka,28.20963999,73.65846325,6,36,1,1,01:34
1781,Mumbai,2023-02-16,09:11,Harassment,Andheri,19.73476785,75.41236765,6,14,0,1,19:46
1782,Mumbai,2023-10-18,07:21,Fraud,Saket,29.36577858,74.70982011,1,2,0,1,04:12
1783,Mumbai,2023-11-21,21:37,Fraud,Dwarka,29.84948526,74.60975464,8,45,1,0,22:15
1784,Mumbai,2024-09-14,15:14,Fraud,Lajpat Nagar,19.97424991,72.67183782,4,48,0,1,06:41
1786,Mumbai,2024-04-26,22:58,Assault,Dadar,23.09640733,76.92647146,1,54,1,1,11:43
1787,Mumbai,2024-07-12,03:06,Burglary,Juhu,27.54030506,77.31529643,3,37,1,1,23:04
1788,Mumbai,2023-07-05,05:08,Theft,Connaught Place,25.55519493,73.4081012,7,51,1,1,09:41
1790,Mumbai,2023-02-10,19:36,Assault,Saket,27.33260805,72.32050003,10,35,1,1,10:47
1792,Mumbai,2023-12-24,15:23,Harassment,Connaught Place,28.16530403,76.29211928,5,20,1,0,00:09
1795,Mumbai,2024-11-07,16:57,Assault,Andheri,28.78708868,76.27775289,,59,1,1,04:51
1796,Mumbai,2024-07-12,22:23,Harassment,Dadar,26.70336989,77.61205369,6,49,1,1,13:00
1798,Mumbai,2024-05-28,03:26,Harassment,Connaught Place,23.72719919,73.15375034,6,43,0,1,09:45
1804,Mumbai,2024-12-13,08:56,Burglary,Bandra,24.5685414,73.63987415,7,8,1,0,13:10
1807,Mumbai,2023-02-07,16:58,Burglary,Colaba,28.3702049,73.54826336,6,20,1,1,17:15
1809,Mumbai,2023-03-13,04:07,Assault,Lajpat Nagar,21.5183657,76.38457381,,7,1,1,21:08
1810,Mumbai,2023-02-27,00:10,Harassment,Andheri,20.3378518,73.79448127,9,53,1,0,14:44
1811,Mumbai,2023-08-20,02:36,Harassment,Dwarka,22.99731727,74.71424506,1,13,1,1,18:29
1815,Mumbai,2024-07-20,11:35,Fraud,Dadar,25.32448843,77.40951376,2,8,1,1,13:36
1817,Mumbai,2023-03-21,02:50,Theft,Colaba,26.15966721,77.64855403,7,54,1,0,15:58
1819,Mumbai,2023-11-26,18:26,Theft,Dwarka,28.40068319,75.45875914,6,20,1,1,05:42
1823,Mumbai,2023-03-03,09:08,Assault,Lajpat Nagar,20.41694381,72.27286771,10,37,1,0,19:13
1824,Mumbai,2024-07-12,23:44,Burglary,Connaught Place,28.40845911,75.53520544,9,42,1,1,14:29
1827,Mumbai,2023-02-18,16:50,Burglary,Karol Bagh,29.31609928,72.89889772,3,58,0,1,05:34
1828,Mumbai,2024-12-27,00:07,Fraud,Connaught Place,19.58991229,74.66495443,3,52,1,1,08:33
1829,Mumbai,2024-06-27,16:42,Assault,Lajpat Nagar,24.51066232,73.06117927,9,37,1,1,17:38
1831,Mumbai,2023-08-13,16:00,Burglary,Dwarka,25.88444237,72.94767823,8,9,1,1,21:56
1833,Mumbai,2024-09-04,04:20,Fraud,Saket,22.08649238,73.38380787,9,3,1,0,09:53
1835,Mumbai,2024-02-26,15:51,Fraud,Karol Bagh,26.79601438,77.10543793,4,42,0,1,02:24
1836,Mumbai,2024-09-27,06:12,Harassment,Lajpat Nagar,20.47874191,74.75080566,2,7,1,1,21:46
1837,Mumbai,2024-12-15,21:30,Burglary,Dadar,27.95473597,72.14397567,5,2,1,1,10:39
1838,Mumbai,2024-10-16,15:30,Burglary,Andheri,25.6672056,74.96751751,2,25,0,1,18:04
1839,Mumbai,2023-06-25,06:06,Harassment,Andheri,29.44491181,72.50726001,4,40,1,0,23:45
1841,Mumbai,2023-08-04,17:40,Assault,Bandra,20.18960537,75.52866942,5,30,1,1,08:20
1842,Mumbai,2024-02-13,20:34,Fraud,Juhu,24.57151321,73.53919571,6,54,0,1,12:42
1843,Mumbai,2023-11-23,02:09,Fraud,Connaught Place,19.94391849,75.38230608,1,30,0,1,09:19
1845,Mumbai,2024-09-18,16:09,Burglary,Andheri,19.42553454,76.79934783,2,41,1,1,10:09
1847,Mumbai,2024-04-10,16:04,Burglary,Lajpat Nagar,24.77612638,77.24666633,8,51,0,1,18:00
1848,Mumbai,2023-07-22,18:10,Theft,Saket,23.05482718,74.05054561,5,52,1,1,00:16
1850,Mumbai,2023-08-11,13:53,Assault,Lajpat Nagar,25.84383617,72.21052567,6,17,0,1,05:19
1853,Mumbai,2023-08-24,08:26,Burglary,Saket,29.01243872,74.75607823,8,1,0,1,12:31
1855,Mumbai,2023-05-07,13:02,Harassment,Lajpat Nagar,23.94697952,73.00727341,10,13,1,1,10:16
1856,Mumbai,2023-04-27,10:49,Assault,Dwarka,24.98138702,72.0579976,10,38,1,1,15:56
1861,Mumbai,2023-08-12,14:38,Burglary,Karol Bagh,23.26020291,73.88454273,10,54,1,0,21:22
1862,Mumbai,2024-08-19,07:47,Burglary,Juhu,25.60222802,73.08289805,7,53,1,0,01:07
1864,Mumbai,2024-07-08,19:50,Theft,Lajpat Nagar,26.63996171,73.22670796,2,14,1,1,12:28
1865,Mumbai,2023-01-17,16:56,Harassment,Karol Bagh,19.61032336,76.12563061,2,16,1,1,01:47
1866,Mumbai,2024-08-18,13:41,Harassment,Connaught Place,22.12994671,74.09558944,5,4,1,1,19:43
1867,Mumbai,2023-09-12,20:10,Burglary,Karol Bagh,28.01153635,75.07096656,7,31,0,0,07:27
1870,Mumbai,2024-06-23,15:49,Theft,Lajpat Nagar,20.01085701,75.00158704,9,59,0,1,01:47
1874,Mumbai,2024-03-18,17:05,Fraud,Andheri,20.68175827,74.38608681,10,50,1,0,22:19
1875,Mumbai,2024-04-09,22:57,Burglary,Lajpat Nagar,19.72785594,76.08159377,4,44,1,1,21:04
1876,Mumbai,2024-10-11,04:49,Harassment,Colaba,21.37532024,77.34487137,,11,1,1,14:30
1878,Mumbai,2024-04-14,11:17,Assault,Andheri,22.43646487,72.42923293,3,7,0,0,20:31
1879,Mumbai,2024-06-28,12:17,Burglary,Bandra,24.65821571,73.95030914,3,14,1,1,07:17
1881,Mumbai,2023-10-05,10:19,Burglary,Dwarka,27.68854918,73.58958532,9,24,1,1,13:02
1882,Mumbai,2023-02-24,17:38,Assault,Connaught Place,26.21863883,73.32761999,4,3,0,1,21:15
1886,Mumbai,2024-01-06,15:24,Assault,Karol Bagh,23.55972912,72.86513678,3,1,1,1,00:47
1887,Mumbai,2024-08-05,22:37,Burglary,Karol Bagh,28.26382633,73.22642265,7,38,1,1,15:37
1888,Mumbai,2024-08-10,22:35,Harassment,Bandra,21.53000498,73.47759434,9,26,1,1,19:08
1891,Mumbai,2023-01-07,18:08,Theft,Karol Bagh,21.22708402,76.73819658,6,42,0,1,08:22
1892,Mumbai,2024-08-27,15:21,Fraud,Karol Bagh,28.7912665,72.62854956,6,12,0,1,15:20
1897,Mumbai,2024-02-12,02:16,Harassment,Lajpat Nagar,25.70144929,76.93309743,2,35,0,1,22:58
1899,Mumbai,2023-05-12,08:55,Assault,Juhu,26.88477488,77.3399849,6,9,0,1,06:55
1900,Mumbai,2024-11-17,09:38,Assault,Karol Bagh,25.54407623,77.56879312,8,23,0,1,04:48
1901,Mumbai,2024-12-15,16:14,Assault,Juhu,22.57306521,73.42873243,10,30,1,1,17:48
1906,Mumbai,2024-02-03,09:12,Theft,Dwarka,23.62319286,77.16884887,9,9,0,1,21:03
1909,Mumbai,2024-12-09,08:16,Burglary,Andheri,28.49985301,72.23479353,2,54,1,1,16:04
1911,Mumbai,2024-12-19,21:42,Assault,Colaba,21.29777782,77.3301821,4,5,1,1,23:29
1912,Mumbai,2024-07-06,06:49,Burglary,Karol Bagh,27.52660686,72.15328441,2,19,1,0,03:44
1913,Mumbai,2023-01-05,19:56,Theft,Lajpat Nagar,23.76388224,74.43796484,10,46,1,1,10:23
1914,Mumbai,2023-11-09,04:51,Theft,Karol Bagh,21.11246193,72.18839778,9,18,1,1,13:43
1915,Mumbai,2023-04-06,22:18,Harassment,Lajpat Nagar,28.94867877,74.22554055,5,57,1,1,13:05
1916,Mumbai,2024-02-04,06:43,Burglary,Connaught Place,21.17914614,73.03584384,7,29,1,1,13:26
1917,Mumbai,2023-08-18,21:23,Theft,Dadar,19.28387885,73.51331036,9,19,1,1,17:37
1918,Mumbai,2023-01-25,22:34,Burglary,Bandra,19.22307971,77.26559024,5,6,1,1,09:02
1923,Mumbai,2023-12-10,03:46,Burglary,Dwarka,22.73443307,73.55634964,1,5,1,0,13:40
1925,Mumbai,2023-09-27,09:40,Harassment,Dadar,19.6394717,73.42513825,10,8,1,0,18:56
1929,Mumbai,2024-09-15,10:11,Harassment,Connaught Place,20.88674963,77.68946721,8,58,0,1,02:14
1931,Mumbai,2023-10-20,15:23,Fraud,Connaught Place,21.45753799,74.00799006,3,38,1,1,10:26
1932,Mumbai,2024-11-24,07:25,Harassment,Colaba,19.88931482,73.91729438,6,37,1,1,06:11
1936,Mumbai,2024-06-14,17:21,Harassment,Lajpat Nagar,26.72635757,74.90655283,6,16,1,1,04:23
1938,Mumbai,2023-01-17,19:04,Assault,Saket,28.38251725,72.35726483,6,46,1,1,12:04
1939,Mumbai,2023-06-10,08:07,Theft,Colaba,22.46561566,75.33304411,2,23,0,0,18:08
1942,Mumbai,2023-07-26,00:04,Burglary,Karol Bagh,22.89296409,73.59183822,1,3,1,1,13:57
1943,Mumbai,2024-10-08,06:51,Burglary,Colaba,28.80600571,76.00528963,1,12,1,1,18:28
1944,Mumbai,2023-09-12,08:59,Theft,Andheri,20.82465717,74.16893058,9,23,0,0,23:57
1946,Mumbai,2024-07-08,17:37,Assault,Andheri,25.34600489,74.92539218,5,11,1,1,22:56
1948,Mumbai,2024-07-08,18:26,Assault,Saket,21.1408118,76.31326788,7,52,1,1,15:35
1949,Mumbai,2024-02-14,06:17,Theft,Dwarka,23.29789186,77.30325667,2,47,1,1,09:33
1951,Mumbai,2024-05-21,20:31,Theft,Connaught Place,21.71279165,77.60169912,9,57,1,1,16:40
1954,Mumbai,2024-02-21,12:20,Fraud,Lajpat Nagar,23.92941569,77.1337474,10,57,0,1,02:36
1957,Mumbai,2024-04-11,11:48,Assault,Juhu,24.03717038,73.06571892,4,16,0,1,11:10
1961,Mumbai,2024-12-01,17:17,Assault,Lajpat Nagar,28.66567342,77.35455707,5,11,1,1,12:36
1963,Mumbai,2023-08-07,03:59,Theft,Karol Bagh,22.29874314,75.15293538,3,53,0,1,11:52
1964,Mumbai,2024-07-10,23:43,Assault,Bandra,21.35222778,73.98835853,9,25,1,1,18:46
1968,Mumbai,2024-02-18,01:00,Assault,Dwarka,26.46232461,75.1918908,9,50,1,0,03:08
1974,Mumbai,2023-04-15,19:38,Burglary,Dwarka,22.95389529,72.0455485,9,35,0,1,06:06
1975,Mumbai,2023-09-22,18:48,Assault,Karol Bagh,29.19378255,75.4360235,8,6,1,0,19:05
1980,Mumbai,2024-04-12,18:20,Harassment,Karol Bagh,20.51688704,72.00198096,6,1,1,0,20:01
1982,Mumbai,2023-04-21,12:13,Theft,Juhu,22.46264186,72.17576223,9,35,1,1,21:22
1983,Mumbai,2024-06-01,17:39,Assault,Karol Bagh,19.57583643,77.84719532,4,27,1,1,07:51
1985,Mumbai,2023-07-26,02:36,Burglary,Connaught Place,26.05639406,74.83598838,9,50,1,1,13:50
1986,Mumbai,2023-01-02,23:39,Fraud,Juhu,28.64610825,72.36682578,3,2,0,0,04:11
1987,Mumbai,2024-12-20,08:51,Burglary,Dadar,26.43661606,75.1322905,6,36,1,1,06:00
1988,Mumbai,2023-06-25,15:07,Burglary,Dwarka,22.92682061,74.27973675,5,1,1,1,13:12
1991,Mumbai,2024-11-02,07:29,Assault,Juhu,29.56277558,74.34861612,9,57,0,1,20:47
1997,Mumbai,2023-01-23,09:27,Burglary,Saket,23.37666446,77.96020501,6,13,1,0,19:33
2002,Mumbai,2024-04-19,03:54,Theft,Dadar,24.3292009,74.64689295,5,1,0,1,22:02
2003,Mumbai,2023-09-12,02:26,Theft,Andheri,24.06359683,76.85411125,7,49,0,0,06:54
2004,Mumbai,2024-12-15,22:28,Fraud,Colaba,25.23113267,75.03201193,7,20,0,1,23:10
2005,Mumbai,2024-10-28,14:09,Burglary,Bandra,20.64323001,76.2161942,9,8,1,1,15:13
2007,Mumbai,2023-08-10,12:54,Assault,Karol Bagh,28.14239938,73.52081485,6,49,1,1,04:19
2013,Mumbai,2024-12-03,13:50,Burglary,Karol Bagh,27.78649012,76.50187463,10,25,0,1,10:08
2014,Mumbai,2024-04-17,16:21,Fraud,Colaba,29.39708737,75.28819843,7,25,1,1,21:46
2015,Mumbai,2024-09-05,10:01,Harassment,Karol Bagh,25.69355074,74.29123051,4,50,0,1,07:50
2016,Mumbai,2024-06-14,15:32,Burglary,Dadar,21.80089553,76.85925849,1,14,1,1,10:53
2018,Mumbai,2023-01-27,14:38,Fraud,Connaught Place,27.52847329,74.34337261,,27,1,0,03:35
2020,Mumbai,2023-04-04,04:45,Burglary,Dwarka,26.65204237,77.37267188,10,32,1,1,04:00
2023,Mumbai,2024-11-16,12:10,Burglary,Lajpat Nagar,23.05211958,74.15976915,9,50,0,1,21:53
2026,Mumbai,2023-01-07,11:25,Fraud,Andheri,23.25057118,72.91023969,9,48,0,0,23:37
2028,Mumbai,2023-06-18,22:18,Burglary,Lajpat Nagar,20.83522058,76.58659717,10,3,1,0,21:26
2029,Mumbai,2024-06-26,07:24,Harassment,Saket,19.25394029,76.545503,5,25,1,1,04:42
2030,Mumbai,2023-10-09,19:56,Harassment,Dadar,20.4671936,75.15379149,5,55,1,1,02:35
2034,Mumbai,2023-09-13,20:44,Theft,Saket,22.80999853,76.57087858,2,39,1,1,03:06
2036,Mumbai,2023-10-21,22:51,Harassment,Dwarka,29.30859463,77.98035841,4,57,0,1,05:32
2037,Mumbai,2023-09-24,00:24,Fraud,Saket,20.83745959,74.60701616,8,59,1,1,02:29
2039,Mumbai,2024-11-15,11:24,Burglary,Bandra,27.30476606,74.17570171,4,43,1,1,19:01
2045,Mumbai,2024-12-11,11:14,Assault,Juhu,19.54039583,72.44393331,6,42,0,1,19:19
2046,Mumbai,2023-10-18,08:23,Fraud,Dwarka,22.68217885,73.21973733,9,49,1,1,15:11
2047,Mumbai,2023-07-25,08:30,Fraud,Juhu,24.6021789,72.55739829,3,6,0,1,16:04
2051,Mumbai,2023-09-05,16:38,Theft,Colaba,23.05089069,77.78811334,2,32,1,1,16:17
2053,Mumbai,2023-04-28,06:54,Burglary,Bandra,22.30249823,77.25560355,8,18,1,1,06:12
2054,Mumbai,2024-01-25,01:24,Harassment,Juhu,24.84220365,73.05640222,6,23,1,1,21:31
2057,Mumbai,2024-06-05,22:58,Assault,Dwarka,20.44455575,76.67081004,6,27,0,1,21:42
2059,Mumbai,2023-04-09,19:44,Burglary,Bandra,29.95759766,75.34017402,,2,1,1,00:53
2062,Mumbai,2023-12-11,16:59,Assault,Juhu,25.79841277,77.94435033,5,38,0,0,11:40
2064,Mumbai,2023-10-21,04:18,Theft,Dwarka,23.31232488,77.02163615,8,28,1,0,21:47
2066,Mumbai,2024-02-25,13:17,Assault,Saket,25.16004388,77.22608572,6,51,1,1,06:09
2067,Mumbai,2023-06-12,05:14,Fraud,Karol Bagh,23.95429084,75.87294323,7,21,0,0,22:16
2069,Mumbai,2023-04-24,05:33,Fraud,Connaught Place,29.48084233,73.68803152,7,11,0,1,04:54
2073,Mumbai,2023-06-17,20:50,Burglary,Andheri,24.17599153,77.27824789,4,40,0,0,03:37
2074,Mumbai,2023-03-02,23:11,Harassment,Bandra,22.45969329,77.87881898,3,4,1,1,20:21
2077,Mumbai,2024-07-05,05:15,Burglary,Juhu,27.04479605,74.83162757,5,16,1,1,01:23
2080,Mumbai,2023-09-13,22:04,Fraud,Lajpat Nagar,28.62488445,72.26863424,,35,1,1,01:29
2082,Mumbai,2024-12-05,03:17,Theft,Karol Bagh,22.98396633,72.10380074,,56,1,1,22:54
2084,Mumbai,2023-08-13,03:49,Harassment,Saket,20.14483552,73.96987364,7,24,1,1,04:18
2087,Mumbai,2024-07-11,05:09,Fraud,Juhu,22.2151919,72.2786929,4,57,0,1,02:32
2089,Mumbai,2024-07-12,05:15,Fraud,Juhu,26.05781999,74.38776226,4,29,1,1,23:38
2091,Mumbai,2024-10-21,05:49,Burglary,Dadar,19.33437156,74.02740855,,48,1,1,16:32
2092,Mumbai,2023-05-06,08:32,Theft,Dwarka,23.76984846,77.98904843,9,58,1,1,05:58
2093,Mumbai,2024-10-27,00:32,Burglary,Colaba,25.26463056,76.95248663,7,25,1,0,00:58
2094,Mumbai,2024-10-05,16:57,Burglary,Dadar,28.64265806,77.30341089,2,39,1,1,22:04
2097,Mumbai,2024-03-25,01:30,Harassment,Lajpat Nagar,27.29183832,73.78246175,6,47,1,0,14:28
2098,Mumbai,2023-02-24,04:54,Harassment,Dadar,23.832336,73.40437496,8,42,1,0,15:26
2099,Mumbai,2023-04-20,04:15,Burglary,Colaba,27.20690372,76.98070147,8,35,1,1,08:36
2104,Mumbai,2023-12-18,05:45,Harassment,Juhu,26.94707441,75.16884034,9,5,1,1,13:53
2105,Mumbai,2023-04-18,03:45,Fraud,Bandra,28.19089051,77.33236637,,48,1,1,11:08
2106,Mumbai,2024-09-16,07:10,Burglary,Juhu,23.39055827,74.2833968,,13,0,1,16:57
2110,Mumbai,2023-05-07,00:18,Harassment,Bandra,22.16964438,77.58152592,3,55,0,0,18:41
2111,Mumbai,2024-01-15,14:33,Burglary,Saket,22.56373717,77.44545422,9,27,1,1,10:42
2113,Mumbai,2024-11-28,12:35,Assault,Dadar,25.19517902,73.23422577,1,27,0,1,18:42
2116,Mumbai,2023-07-17,16:29,Harassment,Connaught Place,28.89981605,75.84534999,2,25,1,1,09:35
2118,Mumbai,2023-03-07,11:50,Harassment,Lajpat Nagar,29.84571749,72.67442827,6,22,1,0,09:12
2120,Mumbai,2023-01-08,22:53,Burglary,Juhu,29.36171875,73.15446623,4,15,0,1,23:52
2121,Mumbai,2024-06-16,23:25,Theft,Karol Bagh,21.37807431,77.36464559,4,26,0,1,08:47
2122,Mumbai,2024-12-06,08:33,Assault,Dwarka,27.48633362,77.78748111,9,18,1,0,10:29
2125,Mumbai,2024-04-17,15:08,Harassment,Saket,24.16210506,76.711768,8,4,1,1,12:04
2126,Mumbai,2024-01-21,01:13,Harassment,Bandra,22.81436079,76.1828481,10,48,1,0,23:56
2130,Mumbai,2024-11-05,19:57,Burglary,Colaba,25.70455635,75.34712309,3,6,1,1,20:21
2133,Mumbai,2023-07-10,11:01,Assault,Connaught Place,28.15244813,75.50703622,5,51,1,1,01:45
2137,Mumbai,2023-03-10,13:49,Fraud,Dadar,26.28994666,73.51624716,3,9,1,1,11:46
2138,Mumbai,2023-07-25,20:48,Fraud,Karol Bagh,26.39315574,73.1871279,7,7,0,1,12:47
2139,Mumbai,2023-11-19,04:28,Fraud,Dwarka,21.77414678,75.25225191,,29,0,1,14:32
2140,Mumbai,2023-06-03,18:50,Theft,Saket,22.5722567,75.61002013,4,14,1,1,06:09
2141,Mumbai,2023-03-11,23:08,Fraud,Dwarka,28.18278342,75.65143035,10,51,1,1,06:36
2142,Mumbai,2023-12-01,20:50,Theft,Bandra,27.3798578,74.32908601,5,20,1,1,22:41
2143,Mumbai,2024-07-14,09:25,Fraud,Bandra,22.62005468,74.5273784,8,48,1,1,23:50
2146,Mumbai,2023-02-05,07:57,Burglary,Connaught Place,21.29620471,77.92663999,7,59,1,1,06:24
2149,Mumbai,2023-10-08,14:45,Assault,Dwarka,28.2766559,72.30217799,8,36,1,1,09:05
2155,Mumbai,2024-08-16,20:59,Burglary,Dwarka,25.60240472,75.45222039,9,25,1,1,07:26
2156,Mumbai,2023-03-07,03:18,Harassment,Karol Bagh,29.7466816,74.70430791,3,31,1,1,01:45
2157,Mumbai,2023-01-14,11:03,Theft,Juhu,26.06342062,75.38290488,3,56,1,1,16:31
2159,Mumbai,2023-12-22,12:56,Theft,Juhu,26.96183054,77.13689744,7,26,0,1,14:08
2164,Mumbai,2024-01-20,16:35,Harassment,Connaught Place,29.89210968,76.10258895,5,34,1,1,06:35
2165,Mumbai,2024-12-11,15:02,Burglary,Bandra,19.99728297,73.87339104,9,12,1,1,17:06
2167,Mumbai,2023-09-04,11:21,Harassment,Dwarka,22.11737464,76.02607485,4,59,1,1,00:48
2169,Mumbai,2023-04-17,16:10,Fraud,Bandra,25.68385933,75.3564127,2,5,1,1,13:25
2170,Mumbai,2024-12-02,00:06,Fraud,Saket,20.68802515,72.27465804,3,44,1,1,15:27
2172,Mumbai,2023-04-10,22:35,Harassment,Dwarka,25.83792536,75.76762496,6,44,1,1,05:01
2174,Mumbai,2024-08-06,00:32,Harassment,Lajpat Nagar,21.91698963,75.22413843,5,1,1,1,14:14
2177,Mumbai,2023-08-27,00:28,Assault,Dwarka,24.36866172,75.79041706,6,32,1,1,07:57
2178,Mumbai,2024-02-24,12:21,Theft,Saket,29.35254369,76.58789767,2,44,1,0,12:23
2180,Mumbai,2023-07-14,11:39,Theft,Juhu,23.28588619,76.62066991,8,33,1,1,00:29
2181,Mumbai,2024-08-01,10:18,Assault,Karol Bagh,25.67103553,73.35769576,1,31,1,1,20:06
2184,Mumbai,2024-06-23,03:56,Assault,Bandra,29.07020286,72.45357525,2,2,1,1,11:25
2188,Mumbai,2023-09-23,21:49,Assault,Connaught Place,23.22151323,74.02866552,1,33,0,1,06:37
2189,Mumbai,2024-12-26,17:46,Harassment,Dadar,20.55703736,77.80652594,4,39,1,1,13:31
2191,Mumbai,2024-01-25,16:04,Theft,Lajpat Nagar,26.27243646,74.9864809,8,56,1,0,10:16
2193,Mumbai,2023-03-28,12:21,Burglary,Andheri,28.20253157,73.95614071,2,29,1,1,14:12
2196,Mumbai,2024-12-25,23:40,Assault,Connaught Place,26.34727109,76.29997451,10,52,1,1,08:46
2198,Mumbai,2023-02-05,04:48,Theft,Juhu,23.85416583,76.82735229,8,17,1,0,18:47
2199,Mumbai,2023-01-20,06:05,Burglary,Karol Bagh,19.72190795,77.16010052,5,22,0,1,10:17
2202,Mumbai,2023-10-16,07:02,Burglary,Connaught Place,29.06693971,75.10229013,4,22,1,1,17:31
2208,Mumbai,2023-01-06,04:27,Fraud,Colaba,23.84158627,76.93574957,2,32,1,1,17:07
2209,Mumbai,2023-01-21,17:36,Harassment,Andheri,27.75570568,72.91177516,5,19,1,1,01:54
2213,Mumbai,2023-02-14,01:16,Harassment,Andheri,21.05420913,76.28697692,1,28,0,1,05:27
2215,Mumbai,2024-10-22,02:14,Harassment,Connaught Place,24.82013594,72.65284434,3,52,1,1,10:17
2216,Mumbai,2023-08-24,14:58,Theft,Dwarka,28.63823698,77.59278044,8,27,1,1,15:49
2217,Mumbai,2024-01-03,05:59,Assault,Bandra,24.08743701,74.71388505,3,14,0,1,16:57
2219,Mumbai,2024-02-25,03:05,Burglary,Lajpat Nagar,21.54062983,75.00612343,2,57,1,0,01:36
2221,Mumbai,2024-08-05,10:39,Harassment,Bandra,20.8811194,73.81664155,10,2,1,1,01:19
2223,Mumbai,2024-06-17,15:16,Harassment,Connaught Place,21.05890426,75.25542122,5,1,1,1,02:49
2225,Mumbai,2023-10-02,17:56,Fraud,Colaba,24.21809904,74.34067928,2,32,0,1,03:53
2230,Mumbai,2024-03-20,21:53,Harassment,Andheri,26.89654636,74.4705873,9,18,1,1,02:58
2231,Mumbai,2024-09-24,22:37,Assault,Saket,28.86742368,72.58135297,4,52,0,0,18:42
2233,Mumbai,2023-10-08,08:51,Burglary,Saket,22.6135996,72.30985078,2,47,1,1,01:28
2236,Mumbai,2023-12-28,00:27,Assault,Juhu,23.14519117,72.52470094,2,5,0,1,08:25
2239,Mumbai,2024-09-26,09:31,Theft,Dadar,22.00389595,74.63515299,4,54,1,0,20:19
2244,Mumbai,2024-01-04,04:35,Burglary,Karol Bagh,28.84401707,76.69316422,10,5,1,1,18:40
2245,Mumbai,2024-06-13,07:54,Harassment,Lajpat Nagar,26.41619312,77.73487046,4,21,1,0,01:35
